,Unnamed: 0,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
45,45,CyC,Almacenamiento,-,SSD,240GB,"SSD 240GB KINGSTON SSDNOW A400 SATA3 2.5"" (PN:SA400S37/240G)","
					1
				","$38,00 - S/143,64 ",https://cyccomputer.pe/ssd-25-sata/18538-ssd-240gb-kingston-ssdnow-a400-sata3-25-pnsa400s37240g.html
46,46,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB EXTERNO IMATION E30 PORTABLE USB 3.0 BLACK,"
					1
				","$57,00 - S/215,46 ",https://cyccomputer.pe/disco-duro-externo-/18522-disco-duro-1tb-externo-imation-e30-portable-usb-30-black.html
47,47,CyC,Almacenamiento,-,SSD,250GB,SSD 250GB WD SN550 BLUE M.2 2280 NVMe PCIe (PN:WDS250G2B0C),"
					1
				","$48,00 - S/181,44 ",https://cyccomputer.pe/ssd-m2-2280-pcie/16510-ssd-250gb-wd-sn550-blue-m2-2280-nvme-pcie-pnwds250g2b0c.html
48,48,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 (PN:HDTB420XK3AA)","
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
49,49,CyC,Almacenamiento,-,SSD,120GB,"SSD 120GB WD GREEN SATA3 2.5"" (PN:WDS120G2G0A)","
					0
				","$31,50 - S/119,07 ",https://cyccomputer.pe/ssd-25-sata/9499-ssd-120gb-wd-green-sata3-25-pnwds120g2g0a.html
50,50,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD PURPURA SATA 6GB/s (PN:WD20PURZ),"
					0
				","$65,00 - S/245,70 ",https://cyccomputer.pe/disco-duro-video-vigilancia-/9152-disco-duro-2tb-wd-purpura-sata-6gbs-pnwd20purz.html
51,51,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO SEAGATE EXPANSION PORTABLE 2.5"" USB 3.0 (PN:STEA2000400)","
					0
				","$75,00 - S/283,50 ",https://cyccomputer.pe/disco-duro-externo-/6904-disco-duro-2tb-externo-seagate-expansion-portable-25-usb-30-pnstea2000400.html
52,52,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD BLACK SATA3 64MB (PN:WD2003FZEX),"
					0
				","$126,50 - S/478,17 ",https://cyccomputer.pe/disco-duro-pro-gaming/5416-disco-duro-2tb-wd-black-sata3-64mb-pnwd2003fzex.html
53,53,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLACK SATA3 (PN:WD1003FZEX),"
					0
				","$87,00 - S/328,86 ",https://cyccomputer.pe/disco-duro-pro-gaming/5152-disco-duro-1tb-wd-black-sata3-pnwd1003fzex.html
54,54,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD RED NAS SATA 6GB/s (PN:WD10EFRX),"
					0
				","$80,00 - S/302,40 ",https://cyccomputer.pe/disco-duro-nas/4924-disco-duro-1tb-wd-red-nas-sata-6gbs-pnwd10efrx.html
55,55,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLUE SATA3 (PN:WD10EZEX),"
					0
				","$49,00 - S/185,22 ",https://cyccomputer.pe/disco-duro-pc/3783-disco-duro-1tb-wd-blue-sata3-pnwd10ezex.html
56,56,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 (PN:HDTB420XK3AA)","
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
57,57,CyC,Almacenamiento,-,SSD,120GB,"SSD 120GB WD GREEN SATA3 2.5"" (PN:WDS120G2G0A)","
					0
				","$31,50 - S/119,07 ",https://cyccomputer.pe/ssd-25-sata/9499-ssd-120gb-wd-green-sata3-25-pnwds120g2g0a.html
58,58,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD PURPURA SATA 6GB/s (PN:WD20PURZ),"
					0
				","$65,00 - S/245,70 ",https://cyccomputer.pe/disco-duro-video-vigilancia-/9152-disco-duro-2tb-wd-purpura-sata-6gbs-pnwd20purz.html
59,59,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO SEAGATE EXPANSION PORTABLE 2.5"" USB 3.0 (PN:STEA2000400)","
					0
				","$75,00 - S/283,50 ",https://cyccomputer.pe/disco-duro-externo-/6904-disco-duro-2tb-externo-seagate-expansion-portable-25-usb-30-pnstea2000400.html
60,60,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD BLACK SATA3 64MB (PN:WD2003FZEX),"
					0
				","$126,50 - S/478,17 ",https://cyccomputer.pe/disco-duro-pro-gaming/5416-disco-duro-2tb-wd-black-sata3-64mb-pnwd2003fzex.html
61,61,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLACK SATA3 (PN:WD1003FZEX),"
					0
				","$87,00 - S/328,86 ",https://cyccomputer.pe/disco-duro-pro-gaming/5152-disco-duro-1tb-wd-black-sata3-pnwd1003fzex.html
62,62,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD RED NAS SATA 6GB/s (PN:WD10EFRX),"
					0
				","$80,00 - S/302,40 ",https://cyccomputer.pe/disco-duro-nas/4924-disco-duro-1tb-wd-red-nas-sata-6gbs-pnwd10efrx.html
63,63,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLUE SATA3 (PN:WD10EZEX),"
					0
				","$49,00 - S/185,22 ",https://cyccomputer.pe/disco-duro-pc/3783-disco-duro-1tb-wd-blue-sata3-pnwd10ezex.html
64,64,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 (PN:HDTB420XK3AA)","
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
65,65,CyC,Almacenamiento,-,SSD,120GB,"SSD 120GB WD GREEN SATA3 2.5"" (PN:WDS120G2G0A)","
					0
				","$31,50 - S/119,07 ",https://cyccomputer.pe/ssd-25-sata/9499-ssd-120gb-wd-green-sata3-25-pnwds120g2g0a.html
66,66,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD PURPURA SATA 6GB/s (PN:WD20PURZ),"
					0
				","$65,00 - S/245,70 ",https://cyccomputer.pe/disco-duro-video-vigilancia-/9152-disco-duro-2tb-wd-purpura-sata-6gbs-pnwd20purz.html
67,67,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO SEAGATE EXPANSION PORTABLE 2.5"" USB 3.0 (PN:STEA2000400)","
					0
				","$75,00 - S/283,50 ",https://cyccomputer.pe/disco-duro-externo-/6904-disco-duro-2tb-externo-seagate-expansion-portable-25-usb-30-pnstea2000400.html
68,68,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD BLACK SATA3 64MB (PN:WD2003FZEX),"
					0
				","$126,50 - S/478,17 ",https://cyccomputer.pe/disco-duro-pro-gaming/5416-disco-duro-2tb-wd-black-sata3-64mb-pnwd2003fzex.html
69,69,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLACK SATA3 (PN:WD1003FZEX),"
					0
				","$87,00 - S/328,86 ",https://cyccomputer.pe/disco-duro-pro-gaming/5152-disco-duro-1tb-wd-black-sata3-pnwd1003fzex.html
70,70,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD RED NAS SATA 6GB/s (PN:WD10EFRX),"
					0
				","$80,00 - S/302,40 ",https://cyccomputer.pe/disco-duro-nas/4924-disco-duro-1tb-wd-red-nas-sata-6gbs-pnwd10efrx.html
71,71,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLUE SATA3 (PN:WD10EZEX),"
					0
				","$49,00 - S/185,22 ",https://cyccomputer.pe/disco-duro-pc/3783-disco-duro-1tb-wd-blue-sata3-pnwd10ezex.html
72,72,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 (PN:HDTB420XK3AA)","
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
73,73,CyC,Almacenamiento,-,SSD,120GB,"SSD 120GB WD GREEN SATA3 2.5"" (PN:WDS120G2G0A)","
					0
				","$31,50 - S/119,07 ",https://cyccomputer.pe/ssd-25-sata/9499-ssd-120gb-wd-green-sata3-25-pnwds120g2g0a.html
74,74,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD PURPURA SATA 6GB/s (PN:WD20PURZ),"
					0
				","$65,00 - S/245,70 ",https://cyccomputer.pe/disco-duro-video-vigilancia-/9152-disco-duro-2tb-wd-purpura-sata-6gbs-pnwd20purz.html
75,75,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO SEAGATE EXPANSION PORTABLE 2.5"" USB 3.0 (PN:STEA2000400)","
					0
				","$75,00 - S/283,50 ",https://cyccomputer.pe/disco-duro-externo-/6904-disco-duro-2tb-externo-seagate-expansion-portable-25-usb-30-pnstea2000400.html
76,76,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD BLACK SATA3 64MB (PN:WD2003FZEX),"
					0
				","$126,50 - S/478,17 ",https://cyccomputer.pe/disco-duro-pro-gaming/5416-disco-duro-2tb-wd-black-sata3-64mb-pnwd2003fzex.html
77,77,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLACK SATA3 (PN:WD1003FZEX),"
					0
				","$87,00 - S/328,86 ",https://cyccomputer.pe/disco-duro-pro-gaming/5152-disco-duro-1tb-wd-black-sata3-pnwd1003fzex.html
78,78,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD RED NAS SATA 6GB/s (PN:WD10EFRX),"
					0
				","$80,00 - S/302,40 ",https://cyccomputer.pe/disco-duro-nas/4924-disco-duro-1tb-wd-red-nas-sata-6gbs-pnwd10efrx.html
79,79,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLUE SATA3 (PN:WD10EZEX),"
					0
				","$49,00 - S/185,22 ",https://cyccomputer.pe/disco-duro-pc/3783-disco-duro-1tb-wd-blue-sata3-pnwd10ezex.html
80,80,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 (PN:HDTB420XK3AA)","
					0
				","$70,00 - S/264,60 ",https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
81,81,CyC,Almacenamiento,-,SSD,120GB,"SSD 120GB WD GREEN SATA3 2.5"" (PN:WDS120G2G0A)","
					0
				","$31,50 - S/119,07 ",https://cyccomputer.pe/ssd-25-sata/9499-ssd-120gb-wd-green-sata3-25-pnwds120g2g0a.html
82,82,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD PURPURA SATA 6GB/s (PN:WD20PURZ),"
					0
				","$65,00 - S/245,70 ",https://cyccomputer.pe/disco-duro-video-vigilancia-/9152-disco-duro-2tb-wd-purpura-sata-6gbs-pnwd20purz.html
83,83,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO SEAGATE EXPANSION PORTABLE 2.5"" USB 3.0 (PN:STEA2000400)","
					0
				","$75,00 - S/283,50 ",https://cyccomputer.pe/disco-duro-externo-/6904-disco-duro-2tb-externo-seagate-expansion-portable-25-usb-30-pnstea2000400.html
84,84,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WD BLACK SATA3 64MB (PN:WD2003FZEX),"
					0
				","$126,50 - S/478,17 ",https://cyccomputer.pe/disco-duro-pro-gaming/5416-disco-duro-2tb-wd-black-sata3-64mb-pnwd2003fzex.html
85,85,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLACK SATA3 (PN:WD1003FZEX),"
					0
				","$87,00 - S/328,86 ",https://cyccomputer.pe/disco-duro-pro-gaming/5152-disco-duro-1tb-wd-black-sata3-pnwd1003fzex.html
86,86,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD RED NAS SATA 6GB/s (PN:WD10EFRX),"
					0
				","$80,00 - S/302,40 ",https://cyccomputer.pe/disco-duro-nas/4924-disco-duro-1tb-wd-red-nas-sata-6gbs-pnwd10efrx.html
87,87,CyC,Almacenamiento,-,DISCO,1TB,DISCO DURO 1TB WD BLUE SATA3 (PN:WD10EZEX),"
					0
				","$49,00 - S/185,22 ",https://cyccomputer.pe/disco-duro-pc/3783-disco-duro-1tb-wd-blue-sata3-pnwd10ezex.html
0,0,CyC,GPU,-,-,8GB,MSI RADEON RX 6600 XT MECH 2X 8GB GDDR6 128BITS OC ,"
					Mayor a 10
				","$515,00 - S/1.946,70 ",https://cyccomputer.pe/amd-radeon/21256-msi-radeon-rx-6600-xt-mech-2x-8gb-gddr6-128bits-oc-pn912-v502-015.html
1,1,CyC,GPU,-,-,4GB,ASROCK RADEON RX 6500 XT PHANTOM GAMING D 4GB GDDR6 64BITS OC ,"
					Mayor a 10
				","$330,00 - S/1.247,40 ",https://cyccomputer.pe/amd-radeon/21026-asrock-radeon-rx-6500-xt-phantom-gaming-d-4gb-gddr6-64bits-oc-pn90-ga3dzz-00uanh.html
2,2,CyC,GPU,-,-,4GB,ZOTAC GAMING GEFORCE GTX 1650 4GB GDDR6 128BITS AMP CORE ,"
					Mayor a 10
				","$299,00 - S/1.130,22 ",https://cyccomputer.pe/nvidia-geforce/20597-zotac-gaming-geforce-gtx-1650-4gb-gddr6-128bits-amp-core-pn9288-2n583-200z8.html
3,3,CyC,GPU,-,-,6GB,ZOTAC GAMING GEFORCE RTX 2060 6GB GDDR6 192BITS ,"
					Mayor a 10
				","$410,00 - S/1.549,80 ",https://cyccomputer.pe/nvidia-geforce-rtx/21172-zotac-gaming-geforce-rtx-2060-6gb-gddr6-192bits-pn9288-6n527-220z8.html
4,4,CyC,GPU,-,-,4GB,MSI GEFORCE GT 730 4GB DDR3 64BITS ,"
					Mayor a 10
				","$142,00 - S/536,76 ",https://cyccomputer.pe/nvidia-geforce/20381-msi-geforce-gt-730-4gb-ddr3-64bits-pn912-v809-3851.html
5,5,CyC,GPU,-,-,8GB,ASROCK RADEON RX 6600 XT CHALLENGER D 8GB GDDR6 128BITS OC ,"
					Mayor a 10
				","$499,01 - S/1.886,26 ",https://cyccomputer.pe/amd-radeon/21187-asrock-radeon-rx-6600-xt-challenger-d-8gb-gddr6-128bits-oc-pn90-ga2tzz-00uanh.html
6,6,CyC,GPU,-,-,12GB,PNY GEFORCE RTX 3060 12GB GDDR6 192BITS XLR8 GAMING OEM ,"
					Mayor a 10
				","$565,00 - S/2.135,70 ",https://cyccomputer.pe/nvidia-geforce-rtx/21359-pny-geforce-rtx-3060-12gb-gddr6-192bits-xlr8-gaming-oem-pngmr3061n4jcet1bktp.html
7,7,CyC,GPU,-,-,2GB,MSI GEFORCE GT 730 2GB DDR3 64BITS LP ,"
					Mayor a 10
				","$110,00 - S/415,80 ",https://cyccomputer.pe/nvidia-geforce/20351-msi-geforce-gt-730-2gb-ddr3-64bits-lp-pn912-v809-3860.html
8,8,CyC,GPU,-,-,2GB,BOETEC GEFORCE GT610 2GB GDDR3 64BITS,"
					Mayor a 10
				","$63,00 - S/238,14 ",https://cyccomputer.pe/nvidia-geforce/20619-boetec-geforce-gt610-2gb-gddr3-64bits.html
9,9,CyC,GPU,-,-,1GB,BOETEC GEFORCE G210LP 1GB GDDR3 64BITS,"
					Mayor a 10
				","$42,00 - S/158,76 ",https://cyccomputer.pe/nvidia-geforce/14803-boetec-geforce-g210lp-1gb-gddr3-64bits.html
10,10,CyC,GPU,-,-,1GB,MSI GEFORCE GT 710 1GB 64BITS DDR3 ,"
					Mayor a 10
				","$62,00 - S/234,36 ",https://cyccomputer.pe/nvidia-geforce/18574-msi-geforce-gt-710-1gb-64bits-ddr3-pngt-710-1gd3h-lp.html
11,11,CyC,GPU,-,-,4GB,MSI GEFORCE GTX 1050 Ti 4GB GDDR5 128BITS OC ,"
					Mayor a 10
				","$340,00 - S/1.285,20 ",https://cyccomputer.pe/nvidia-geforce/20311-msi-geforce-gtx-1050-ti-4gb-gddr5-128bits-oc-pn912-v809-2272.html
12,12,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3060 12GB GDDR6 192BITS VENTUS 2X OC ,"
					Mayor a 10
				","$535,00 - S/2.022,30 ",https://cyccomputer.pe/nvidia-geforce-rtx/17395-msi-geforce-rtx-3060-12gb-gddr6-192bits-ventus-2x-oc-pn912-v397-483.html
13,13,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3060 12GB GDDR6 192BITS GAMING Z TRIO ,"
					Mayor a 10
				","$577,00 - S/2.181,06 ",https://cyccomputer.pe/nvidia-geforce-rtx/21424-msi-geforce-rtx-3060-12gb-gddr6-192bits-gaming-z-trio-pn912-v390-245.html
14,14,CyC,GPU,-,-,8GB,ZOTAC GAMING GEFORCE RTX 3050 8GB GDDR6 128BITS TWIN EDGE ,"
					Mayor a 10
				","$499,00 - S/1.886,22 ",https://cyccomputer.pe/nvidia-geforce-rtx/21242-zotac-gaming-geforce-rtx-3050-8gb-gddr6-128bits-twin-edge-pn9288-8n630-201z8.html
15,15,CyC,GPU,-,-,1GB,BIOSTAR GEFORCE G210 1GB DDR3 64BITS ,"
					Mayor a 10
				","$45,00 - S/170,10 ",https://cyccomputer.pe/nvidia-geforce/20907-biostar-geforce-g210-1gb-ddr3-64bits-pnvn2103nhg6-sbarl-bs2.html
16,16,CyC,GPU,-,-,,"PROMO C&C : MSI RADEON RX 6600 XT MECH 2X OC - "" OBSEQUIO PROMOCIONAL MOUSE MSI CLUTCH GM08"" ","
					Mayor a 10
				","$535,00 - S/2.022,30 ",https://cyccomputer.pe/amd-radeon/21354-promo-cc-msi-radeon-rx-6600-xt-mech-2x-oc-obsequio-promocional-mouse-msi-clutch-gm08-ref0-80109.html
17,17,CyC,GPU,-,-,8GB,MSI GEFORCE RTX 3070 8GB GDDR6 256BITS VENTUS 2X OC LHR ,"
					Mayor a 10
				","$810,00 - S/3.061,80 ",https://cyccomputer.pe/nvidia-geforce-rtx/21423-msi-geforce-rtx-3070-8gb-gddr6-256bits-ventus-2x-oc-lhr-pn912-v390-280.html
18,18,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 Ti 12GB GDDR6X 384BITS OC VENTUS 3X ,"
					Mayor a 10
				","$1.855,00 - S/7.011,90 ",https://cyccomputer.pe/nvidia-geforce-rtx/20226-msi-geforce-rtx-3080-ti-12gb-gddr6x-384bits-oc-ventus-3x-pn912-v389-059.html
19,19,CyC,GPU,-,-,4GB,MSI GEFORCE GTX 1050 Ti 4GB GDDR5 128BITS TWIN FROZR GAMING X ,"
					Mayor a 10
				","$368,00 - S/1.391,04 ",https://cyccomputer.pe/nvidia-geforce/7717-msi-geforce-gtx-1050-ti-4gb-gddr5-128bits-twin-frozr-gaming-x-pn912-v335-001.html
20,20,CyC,GPU,-,-,4GB,BOETEC GEFORCE GT740 4GB DDR3 128BITS,"
					Mayor a 10
				","$103,00 - S/389,34 ",https://cyccomputer.pe/nvidia-geforce/21177-boetec-geforce-gt740-4gb-ddr3-128bits.html
21,21,CyC,GPU,-,-,12GB,ZOTAC GEFORCE RTX 3060 12GB GDDR6 192BITS TWIN EDGE ,"
					Mayor a 10
				","$735,00 - S/2.778,30 ",https://cyccomputer.pe/nvidia-geforce-rtx/20750-zotac-geforce-rtx-3060-12gb-gddr6-192bits-twin-edge-pn9288-7n630-401z8.html
22,22,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 Ti 12GB GDDR6X 384BITS GAMING X TRIO ,"
					Mayor a 10
				","$1.950,00 - S/7.371,00 ",https://cyccomputer.pe/nvidia-geforce-rtx/20225-msi-geforce-rtx-3080-ti-12gb-gddr6x-384bits-gaming-x-trio-pn912-v389-058.html
23,23,CyC,GPU,-,-,8GB,ZOTAC GEFORCE RTX 3070 Ti 8GB GDDR6X 256BITS TRINITY LHR ,"
					Mayor a 10
				","$1.220,00 - S/4.611,60 ",https://cyccomputer.pe/nvidia-geforce-rtx/20874-zotac-geforce-rtx-3070-ti-8gb-gddr6x-256bits-trinity-lhr-pn9288-1n653-501z8.html
24,24,CyC,GPU,-,-,,SUPPLY BOX : PNY GEFORCE RTX 3060 XLR8 OEM + FUENTE EVGA 700W 80PLUS WHITE + MOUSE PAD NVIDIA + ANTIVIRUS ,"
					10
				","$575,00 - S/2.173,50 ",https://cyccomputer.pe/nvidia-geforce-rtx/21411-supply-box-pny-geforce-rtx-3060-xlr8-oem-fuente-evga-700w-80plus-white-mouse-pad-nvidia-antivirus-ref0-81422.html
25,25,CyC,GPU,-,-,4GB,BIOSTAR RADEON RX560 4GB DDR5 128BITS GAMING ,"
					10
				","$270,00 - S/1.020,60 ",https://cyccomputer.pe/amd-radeon/20821-biostar-radeon-rx560-4gb-ddr5-128bits-gaming-pnva5615rf41-tbhra-bs2.html
26,26,CyC,GPU,-,-,4GB,GIGABYTE GEFORCE GTX 1050 TI 4GB GDDR5 128BITS OC ,"
					10
				","$260,00 - S/982,80 ",https://cyccomputer.pe/nvidia-geforce/7690-gigabyte-geforce-gtx-1050-ti-4gb-gddr5-128bits-oc-pngv-n105toc-4gd.html
27,27,CyC,GPU,-,-,8GB,MSI GEFORCE RTX 3070 8GB GDDR6 256BITS VENTUS 3X LHR ,"
					9
				","$899,90 - S/3.401,62 ",https://cyccomputer.pe/nvidia-geforce-rtx/20470-msi-geforce-rtx-3070-8gb-gddr6-256bits-ventus-3x-lhr-pn912-v390-273.html
28,28,CyC,GPU,-,-,2GB,MAXSUN GT 730 2GB GDDR5 64BITS TRANSFORMERS II2G ,"
					7
				","$97,00 - S/366,66 ",https://cyccomputer.pe/nvidia-geforce/20945-maxsun-gt-730-2gb-gddr5-64bits-transformers-ii2g-pnms-gt730transformers-ii2g.html
29,29,CyC,GPU,-,-,4GB,PNY NVIDIA QUADRO T1000 4GB GDDR6 128BITS ,"
					6
				","$450,00 - S/1.701,00 ",https://cyccomputer.pe/nvidia-quadro/21363-pny-nvidia-quadro-t1000-4gb-gddr6-128bits-pnvcnt1000-pb.html
30,30,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 2060 12GB GDDR6 192BITS VENTUS OC ,"
					6
				","$612,00 - S/2.313,36 ",https://cyccomputer.pe/nvidia-geforce-rtx/21335-msi-geforce-rtx-2060-12gb-gddr6-192bits-ventus-oc-pn912-v375-684.html
31,31,CyC,GPU,-,-,4GB,BIOSTAR RADEON RX550 4GB DDR5 128BITS GAMING ,"
					6
				","$199,00 - S/752,22 ",https://cyccomputer.pe/amd-radeon/20822-biostar-radeon-rx550-4gb-ddr5-128bits-gaming-pnva5505rf41-sbhra-bs2.html
32,32,CyC,GPU,-,-,4GB,ZOTAC GAMING GEFORCE GTX 1650 4GB GDDR6 128BITS OC ,"
					5
				","$299,00 - S/1.130,22 ",https://cyccomputer.pe/nvidia-geforce/20089-zotac-gaming-geforce-gtx-1650-4gb-gddr6-128bits-oc-pn9288-1n595-300z8.html
33,33,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 12GB GDDR6X 384BITS VENTUS 3X PLUS ,"
					4
				","$1.715,00 - S/6.482,70 ",https://cyccomputer.pe/nvidia-geforce-rtx/21087-msi-geforce-rtx-3080-12gb-gddr6x-384bits-ventus-3x-plus-pn912-v389-428.html
34,34,CyC,GPU,-,-,1GB,MSI GEFORCE N210 1GB DDR3 64BIT,"
					4
				","$52,00 - S/196,56 ",https://cyccomputer.pe/nvidia-geforce/4791-msi-geforce-n210-1gb-ddr3-64bit.html
35,35,CyC,GPU,-,-,16GB,PNY NVIDIA QUADRO RTX A4000 16GB GDDR6 256BITS ,"
					3
				","$1.438,50 - S/5.437,53 ",https://cyccomputer.pe/nvidia-quadro/21362-pny-nvidia-quadro-rtx-a4000-16gb-gddr6-256bits-pnvcnrtxa4000-pb.html
36,36,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 12GB GDDR6X 384BITS GAMING Z TRIO ,"
					3
				","$1.790,00 - S/6.766,20 ",https://cyccomputer.pe/nvidia-geforce-rtx/21086-msi-geforce-rtx-3080-12gb-gddr6x-384bits-gaming-z-trio-pn912-v389-405.html
37,37,CyC,GPU,-,-,16GB,ASROCK RADEON RX 6900 XT 16GB GDDR6 256BITS OC PHANTOM GAMING ,"
					3
				","$1.729,00 - S/6.535,62 ",https://cyccomputer.pe/amd-radeon/20521-asrock-radeon-rx-6900-xt-16gb-gddr6-256bits-oc-phantom-gaming-pn90-ga2dzz-00uanz.html
38,38,CyC,GPU,-,-,,COMBO C&C : PNY GEFORCE RTX 3060 Ti XLR8 REVEL EPIC-X RGB + FUENTE CORSAIR CX650F RGB 80 PLUS BRONZE MODULAR ,"
					2
				","$835,00 - S/3.156,30 ",https://cyccomputer.pe/nvidia-geforce-rtx/21392-combo-cc-pny-geforce-rtx-3060-ti-xlr8-revel-epic-x-rgb-fuente-corsair-cx650f-rgb-80-plus-bronze-modular-ref0-80781.html
39,39,CyC,GPU,-,-,4GB,BIOSTAR GEFORCE GT 730 4GB DDR3 128BITS ,"
					2
				","$110,00 - S/415,80 ",https://cyccomputer.pe/nvidia-geforce/20406-biostar-geforce-gt730-4gb-ddr3-128bits-pnvn7313th41-tbarl-bs2.html
40,40,CyC,GPU,-,-,12GB,ZOTAC GAMING GEFORCE RTX 3080 Ti 12GB GDDR6X 384BITS TRINITY ,"
					2
				","$1.900,00 - S/7.182,00 ",https://cyccomputer.pe/nvidia-geforce-rtx/20100-zotac-gaming-geforce-rtx-3080-ti-12gb-gddr6x-384bits-trinity-pn9288-6n612-120z8.html
41,41,CyC,GPU,-,-,12GB,EVGA GEFORCE RTX 2060 12GB GDDR6 192BITS XC GAMING ,"
					1
				","$660,00 - S/2.494,80 ",https://cyccomputer.pe/nvidia-geforce-rtx/21208-evga-geforce-rtx-2060-12gb-gddr6-192bits-xc-gaming-pn12g-p4-2263-kr.html
42,42,CyC,GPU,-,-,8GB,ASUS RADEON RX 6600 8GB GDDR6 128BITS DUAL ,"
					1
				","$560,00 - S/2.116,80 ",https://cyccomputer.pe/amd-radeon/21124-asus-radeon-rx-6600-8gb-gddr6-128bits-dual-pn90yv0gp0-m0aa00.html
43,43,CyC,GPU,-,-,8GB,ASUS GEFORCE RTX 3060Ti 8GB GDDR6 256BITS OC ROG STRIX GAMING V2 ,"
					1
				","$1.040,00 - S/3.931,20 ",https://cyccomputer.pe/nvidia-geforce-rtx/21114-asus-geforce-rtx-3060ti-8gb-gddr6-256bits-oc-rog-strix-gaming-v2-pn90yv0g03-mvaa00.html
44,44,CyC,GPU,-,-,8GB,GIGABYTE GEFORCE RTX 3050 8GB GDDR6 128BITS GAMING OC ,"
					1
				","$575,00 - S/2.173,50 ",https://cyccomputer.pe/nvidia-geforce-rtx/21092-gigabyte-geforce-rtx-3050-8gb-gddr6-128bits-gaming-oc-pngv-n3050gaming-oc-8gd.html
